CUSTOMER_ID,CUSTOMER_AGE,REGION_DENSITY
POL058572,43,8794
POL048183,41,27003
POL055484,57,73430
POL024743,64,34791
POL006177,47,8794
POL039704,40,34738
POL010544,36,8794
POL009217,37,8794
POL022687,49,13051
POL033363,43,8794
POL017390,40,8794
POL047447,38,8794
POL046783,48,27003
POL010804,60,8794
POL037866,50,7788
POL001186,44,73430
POL042069,35,8794
POL008171,45,34738
POL018370,41,4076
POL030021,40,73430
POL036001,52,73430
POL049218,47,73430
POL014430,38,4076
POL019658,64,8794
POL029235,37,73430
POL041953,51,21622
POL003313,48,7788
POL044714,54,4076
POL037464,54,13051
POL011317,40,34738
POL053844,37,4076
POL044320,44,7788
POL023871,45,7788
POL019452,37,4990
POL043759,40,27003
POL053555,38,4076
POL031586,61,13051
POL054497,45,4076
POL057235,37,4990
POL050825,43,7788
POL033324,51,8794
POL025806,49,4076
POL001672,48,34791
POL045447,53,6112
POL017149,40,8794
POL042341,57,16206
POL043721,53,7788
POL020033,42,27003
POL038618,40,4076
POL051902,40,290
POL044485,48,73430
POL044567,35,27003
POL034020,50,27003
POL022629,46,4076
POL036663,46,4076
POL003823,47,4990
POL056667,44,4076
POL054930,39,73430
POL005234,38,17804
POL055603,44,27003
POL016194,60,5410
POL002361,47,6112
POL015563,52,27003
POL019039,40,8794
POL002822,45,6108
POL017860,41,3264
POL003939,39,8794
POL027534,41,8794
POL049432,38,7788
POL004141,47,17804
POL023625,40,3264
POL037064,41,8794
POL033582,44,7788
POL021823,35,34738
POL005505,41,8794
POL046519,46,27742
POL005211,46,4076
POL035850,44,34738
POL057328,44,8794
POL037602,44,34738
POL011937,43,27003
POL006804,37,4076
POL048661,43,21622
POL008340,39,4076
POL036538,54,34738
POL026057,54,4076
POL028579,39,7788
POL034381,41,8794
POL003804,40,8794
POL026282,44,6112
POL023802,44,4076
POL045489,44,6112
POL047842,54,27003
POL011784,52,6112
POL033439,47,8794
POL004850,41,27003
POL024055,47,4076
POL009392,43,27003
POL049177,36,27003
POL039961,51,27003
POL015270,45,4076
POL049590,43,27003
POL035844,41,4076
POL015844,38,4990
POL053371,36,7788
POL056329,52,8794
POL005105,39,16733
POL025327,58,6108
POL019270,41,34791
POL026229,57,73430
POL046886,39,34738
POL025835,45,5410
POL034666,55,4990
POL012155,45,8794
POL055533,48,8794
POL023734,62,8794
POL032228,58,8794
POL037745,46,27003
POL010457,49,4990
POL049135,43,7788
POL034794,50,17804
POL014981,37,8794
POL026906,46,290
POL050517,37,34791
POL005217,53,8794
POL005061,51,27003
POL005169,50,5410
POL037861,44,6112
POL031937,45,27003
POL042286,61,8794
POL031520,37,27003
POL013311,53,13051
POL048061,39,4076
POL055854,43,34738
POL035813,41,4076
POL006395,60,8794
POL000614,50,17804
POL041467,45,8794
POL005193,61,7788
POL012109,36,7788
POL008274,39,4990
POL046703,43,34738
POL025870,41,4076
POL039766,43,4990
POL014666,40,34738
POL013390,40,8794
POL001034,47,8794
POL038809,36,6112
POL000556,37,4076
POL008061,60,34738
POL013935,44,27003
POL038793,37,34738
POL046676,40,8794
POL011736,45,73430
POL024655,40,6112
POL027503,37,17804
POL031711,40,27003
POL047171,38,8794
POL008619,39,4990
POL009334,47,3264
POL021390,44,8794
POL044984,39,17804
POL050329,50,8794
POL000239,43,34738
POL044118,39,73430
POL019865,54,34738
POL015405,39,8794
POL055037,38,5410
POL003031,39,4076
POL006142,35,73430
POL028182,51,4076
POL030716,39,21622
POL005535,39,5410
POL028382,40,34738
POL001846,40,4076
POL056492,35,27003
POL036721,56,8794
POL050858,49,8794
POL037368,44,27003
POL016990,43,8794
POL042163,40,5410
POL018136,38,4076
POL011724,53,17804
POL056716,43,8794
POL051738,47,17804
POL010252,55,27742
POL045776,37,27003
POL045963,49,7788
POL003625,54,34738
POL007911,47,34738
POL002307,39,7788
POL019527,53,4076
POL003721,46,4076
POL002017,43,4076
POL029645,45,27003
POL041127,35,7788
POL038507,40,4076
POL055044,38,8794
POL044767,36,8794
POL046472,40,73430
POL035199,46,6112
POL027241,45,4990
POL030507,47,34738
POL040453,36,4076
POL024620,49,8794
POL011997,36,290
POL015952,56,7788
POL011244,52,27003
POL048998,46,8794
POL028185,49,5410
POL031959,52,6108
POL016544,54,7788
POL025091,39,290
POL043702,35,4076
POL025474,52,4076
POL052121,38,4076
POL028435,41,17804
POL043085,52,27003
POL048647,46,35036
POL055149,37,27003
POL016724,40,34738
POL019305,40,27003
POL013445,56,34791
POL032175,47,73430
POL018011,37,5410
POL015149,39,27742
POL008488,51,4076
POL026233,36,8794
POL004105,50,5410
POL040637,40,65567
POL018500,43,17804
POL004277,47,4076
POL007265,57,6108
POL012924,43,4076
POL047434,47,34738
POL029346,49,8794
POL014249,35,7788
POL026540,39,4076
POL018467,41,34791
POL015372,38,34738
POL048536,36,8794
POL032183,48,17804
POL047633,37,4076
POL051438,40,34791
POL001518,44,34738
POL042482,44,7788
POL021355,41,4076
POL038980,45,17804
POL050153,47,27003
POL006914,45,8794
POL037013,41,7788
POL033686,40,6112
POL032430,37,8794
POL022545,39,65567
POL050396,35,27003
POL020828,44,6112
POL013315,43,8794
POL035557,35,4076
POL057443,49,4076
POL039523,45,6112
POL029242,35,21622
POL014782,44,7788
POL017769,44,8794
POL016279,36,8794
POL003094,48,34738
POL036801,43,34791
POL049393,41,4076
POL040399,44,7788
POL028335,50,5410
POL022930,59,34738
POL009358,39,17804
POL018570,38,8794
POL011646,35,34738
POL011179,44,5410
POL002506,48,17804
POL033340,42,6112
POL056361,41,34738
POL021655,56,27003
POL029201,41,34791
POL014677,36,34738
POL040160,35,27742
POL043273,35,73430
POL011770,40,6108
POL045853,37,8794
POL011961,41,5410
POL014116,36,27003
POL032255,39,7788
POL020228,37,7788
POL007037,40,34738
POL045506,46,8794
POL057391,40,4076
POL052650,62,34791
POL003465,38,4076
POL053457,37,34738
POL048083,56,8794
POL041584,56,6108
POL003498,68,27003
POL039731,41,8794
POL054389,36,4990
POL050558,49,17804
POL041557,45,8794
POL043160,38,73430
POL006197,52,8794
POL009432,54,4076
POL057524,35,7788
POL019072,49,8794
POL000282,41,27003
POL027759,39,34738
POL020728,35,34738
POL039448,50,27003
POL005588,39,6112
POL040371,45,6112
POL015233,37,4076
POL042378,48,5410
POL057471,53,27003
POL000289,52,8794
POL048715,36,34738
POL025772,43,34791
POL040519,37,8794
POL023271,45,4076
POL044682,56,8794
POL021585,42,17804
POL011911,45,7788
POL000780,38,4076
POL051024,41,8794
POL024912,37,17804
POL042860,46,17804
POL021895,44,6108
POL025348,59,34738
POL037636,49,8794
POL051131,53,34738
POL053829,48,7788
POL044319,35,27003
POL003106,41,8794
POL041750,37,4076
POL005600,54,5410
POL052972,49,8794
POL053664,41,27003
POL026003,47,13051
POL002269,46,4076
POL045683,39,6112
POL055451,35,34738
POL055395,41,4076
POL020732,47,7788
POL026483,38,8794
POL009687,43,8794
POL052331,49,27003
POL035527,48,8794
POL025027,35,6112
POL022959,35,4076
POL057913,39,5410
POL016051,52,290
POL047301,37,73430
POL058116,50,4076
POL006864,40,27003
POL054144,50,17804
POL054002,43,4076
POL023626,49,34738
POL009459,39,6108
POL049960,45,34738
POL020301,45,8794
POL054795,50,21622
POL058442,37,4990
POL032350,51,4076
POL055739,41,73430
POL054826,41,73430
POL033843,54,7788
POL017534,44,4076
POL045582,36,27003
POL002975,49,5410
POL036749,53,27003
POL032990,40,4076
POL011108,36,8794
POL008355,45,4076
POL010335,44,27003
POL039349,42,34738
POL054045,36,34738
POL028551,40,5410
POL042783,37,17804
POL016578,35,6108
POL036074,51,8794
POL007433,39,73430
POL038694,50,8794
POL010946,42,8794
POL002371,47,73430
POL027317,54,8794
POL053954,62,73430
POL013570,62,7788
POL002709,54,5410
POL034792,63,27003
POL025179,36,73430
POL050175,56,6112
POL016887,59,27003
POL014097,45,6112
POL031222,45,17804
POL053819,49,8794
POL016396,64,34738
POL024878,54,7788
POL037979,49,17804
POL036826,36,17804
POL013943,48,8794
POL041237,43,290
POL021945,35,4076
POL030723,54,27003
POL054099,64,34738
POL045630,52,5410
POL033553,50,73430
POL004340,43,17804
POL041597,44,34791
POL020062,52,17804
POL058362,50,8794
POL041138,48,4076
POL046633,39,5410
POL016124,43,8794
POL013065,50,4076
POL053986,47,4076
POL030466,48,34738
POL050722,37,5410
POL037216,42,8794
POL004264,49,6112
POL002495,48,6112
POL026308,48,8794
POL031505,48,8794
POL027182,40,6112
POL003048,39,5410
POL039244,54,27003
POL020016,43,8794
POL013046,44,27003
POL037884,49,290
POL051562,43,5410
POL010811,41,8794
POL054695,44,8794
POL042972,42,6112
POL042873,57,4076
POL054617,50,34738
POL025293,37,4076
POL013762,47,5410
POL005965,35,7788
POL053631,35,4076
POL054817,46,73430
POL042589,43,13051
POL024810,55,8794
POL047060,40,34738
POL009756,50,5410
POL016587,63,27742
POL041712,46,27003
POL036669,41,8794
POL010454,53,73430
POL013098,38,34738
POL014214,35,8794
POL024109,37,4076
POL056178,46,8794
POL002587,50,8794
POL048286,61,8794
POL043698,54,6108
POL026372,44,27003
POL014154,41,17804
POL053565,53,27003
POL002242,37,8794
POL040277,45,7788
POL026749,40,7788
POL000319,41,27003
POL003851,35,4076
POL027740,45,4076
POL049621,36,8794
POL029901,43,4990
POL032434,39,17804
POL024488,39,8794
POL008835,43,8794
POL026123,42,34738
POL039746,38,5410
POL023536,43,8794
POL016006,47,21622
POL056320,56,73430
POL039883,41,8794
POL007636,39,8794
POL002910,51,34738
POL037725,68,34738
POL024942,40,34738
POL054352,40,6112
POL011969,47,27003
POL002408,44,34791
POL012213,39,8794
POL035241,52,13051
POL009232,52,8794
POL034406,37,27003
POL057129,47,27003
POL030504,39,7788
POL045523,38,73430
POL036887,38,34738
POL024191,40,27003
POL035100,40,27003
POL042226,39,8794
POL039344,38,21622
POL056621,41,8794
POL031530,52,5410
POL012433,37,5410
POL056171,55,34738
POL007229,45,8794
POL031114,43,73430
POL015963,56,16733
POL024292,45,34738
POL032870,46,73430
POL010850,41,13051
POL034749,35,27003
POL022233,40,4076
POL035032,37,17804
POL045242,49,27003
POL053791,39,4990
POL001393,36,27003
POL010391,41,4076
POL001688,39,34738
POL056573,54,5410
POL029674,57,8794
POL051050,35,27003
POL022564,47,13051
POL044104,37,4990
POL011402,45,6108
POL032562,42,27003
POL038681,47,73430
POL013558,35,8794
POL000262,38,27003
POL045720,48,7788
POL043791,50,27003
POL008917,44,5410
POL020817,47,27003
POL017579,43,27003
POL027363,45,8794
POL040514,39,8794
POL021096,40,4076
POL000183,37,7788
POL028295,37,27003
POL028476,54,8794
POL021745,56,8794
POL022218,36,6112
POL009551,36,7788
POL050521,44,6112
POL032449,40,7788
POL014231,47,34738
POL034755,37,34738
POL055853,50,8794
POL050276,48,27742
POL038921,40,34738
POL027844,45,34738
POL020040,43,6112
POL039934,40,8794
POL023638,37,34791
POL011175,35,21622
POL056031,38,8794
POL033868,46,27742
POL007974,45,8794
POL007112,54,34738
POL020802,36,4990
POL047681,43,6112
POL058183,49,7788
POL004216,41,34738
POL037259,50,8794
POL022559,36,34738
POL006880,48,34738
POL034886,36,8794
POL000860,41,73430
POL009489,38,4076
POL019870,50,4076
POL041150,42,27003
POL006271,45,27003
POL031565,40,8794
POL046136,54,34738
POL052601,50,4076
POL035548,37,7788
POL001013,44,4076
POL032996,39,27003
POL002142,51,27003
POL004798,43,73430
POL002520,40,27003
POL043037,40,34738
POL013399,41,34738
POL017224,45,8794
POL015049,53,4076
POL033581,53,13051
POL010995,43,8794
POL000320,54,27003
POL027942,43,4076
POL041591,46,27003
POL001573,47,5410
POL027956,40,8794
POL007956,39,290
POL002681,44,4076
POL050131,43,4076
POL037717,52,8794
POL043610,60,8794
POL033652,49,27003
POL012942,44,4076
POL042144,45,27003
POL003172,44,5410
POL043565,38,4990
POL028592,35,8794
POL034920,46,34738
POL007169,45,7788
POL040322,49,27003
POL053171,61,34738
POL020349,42,17804
POL052371,47,7788
POL041554,40,8794
POL014637,52,6108
POL051264,47,34738
POL023174,40,34738
POL052191,45,4076
POL031942,40,8794
POL007443,40,6112
POL015954,54,5410
POL032202,48,7788
POL024445,45,4076
POL001051,43,4076
POL045886,54,6108
POL024547,56,34738
POL013706,59,8794
POL025627,41,8794
POL044779,41,34791
POL001616,41,34791
POL053743,35,34791
POL030168,45,6112
POL025049,43,4076
POL030715,55,17804
POL047330,49,7788
POL035385,51,8794
POL015940,43,8794
POL050437,41,8794
POL004517,38,4990
POL013080,47,34791
POL007567,38,8794
POL051803,37,27003
POL055386,52,34791
POL043806,50,5410
POL012219,56,4076
POL027458,40,8794
POL043557,35,8794
POL042738,57,4076
POL057858,52,34738
POL049746,59,3264
POL042599,37,4076
POL010084,41,7788
POL009528,40,21622
POL015038,39,8794
POL032758,51,8794
POL006114,38,27003
POL003520,44,5410
POL011800,45,73430
POL027434,50,7788
POL040679,39,8794
POL047571,41,4076
POL057647,41,8794
POL053143,36,7788
POL025897,44,6112
POL046332,57,73430
POL033871,54,27003
POL033659,44,5410
POL034839,47,27003
POL040118,61,34791
POL052725,47,13051
POL003986,51,27003
POL012395,46,73430
POL022645,35,34738
POL035176,42,13051
POL026129,47,13051
POL031709,39,21622
POL030278,36,8794
POL018346,40,17804
POL050311,47,27003
POL057086,58,7788
POL026722,36,8794
POL054567,47,4076
POL011459,40,8794
POL025335,35,4076
POL013199,35,4076
POL031457,40,21622
POL025737,48,73430
POL054592,43,4076
POL005094,36,27003
POL019522,50,4076
POL056388,38,8794
POL017596,50,34738
POL034228,44,34738
POL012278,41,27003
POL011130,48,8794
POL047694,38,8794
POL026811,47,7788
POL052053,40,8794
POL039566,48,5410
POL026439,54,8794
POL030796,48,27003
POL029566,45,34738
POL049951,49,6108
POL057568,49,34738
POL000825,56,17804
POL041053,39,34738
POL016272,49,5410
POL024949,45,27003
POL048880,44,8794
POL055883,39,6108
POL039021,43,7788
POL024365,48,34738
POL023268,42,34738
POL003560,61,8794
POL016044,37,27003
POL043585,38,35036
POL027069,40,8794
POL055066,40,17804
POL018782,39,35036
POL017798,42,73430
POL053714,37,34791
POL032842,40,7788
POL051799,35,4076
POL049176,36,27003
POL000498,37,4076
POL042109,48,7788
POL004967,49,8794
POL020678,47,290
POL010669,52,27742
POL022931,53,4990
POL027731,45,6108
POL023750,49,73430
POL051343,47,27003
POL036597,44,8794
POL049549,48,4076
POL033447,57,4076
POL034785,47,8794
POL001837,39,34738
POL048260,35,4076
POL009003,45,8794
POL028813,38,5410
POL006069,40,4076
POL005550,44,27003
POL008229,46,6112
POL023319,42,34738
POL048153,36,8794
POL041965,57,17804
POL057633,40,8794
POL046079,43,6112
POL032037,35,4076
POL021359,37,7788
POL025797,47,27003
POL027314,54,6112
POL054264,45,7788
POL047044,40,34738
POL026352,49,7788
POL045442,45,4076
POL022315,37,8794
POL042223,56,5410
POL019541,48,27003
POL055807,49,8794
POL018792,39,8794
POL010936,40,8794
POL053449,37,7788
POL053038,48,4076
POL017340,53,27003
POL019740,50,7788
POL009650,56,4076
POL005310,52,27003
POL057712,46,5410
POL011882,45,5410
POL008362,36,6112
POL026580,37,4990
POL032799,44,4076
POL050812,40,65567
POL048868,60,17804
POL014797,44,73430
POL042034,37,17804
POL009425,49,65567
POL039973,40,6112
POL031283,37,8794
POL018124,35,27003
POL017962,45,34791
POL027343,50,34738
POL025666,46,27003
POL025203,40,7788
POL056118,58,73430
POL013773,42,4076
POL058089,52,27003
POL052862,45,4076
POL054685,36,27003
POL052442,38,8794
POL049706,53,16206
POL036137,41,6112
POL050687,37,4076
POL024551,40,8794
POL019419,40,8794
POL028726,40,7788
POL039265,49,8794
POL021697,54,27003
POL018957,45,34738
POL001861,54,8794
POL052288,45,27003
POL029547,40,8794
POL051222,51,27003
POL011774,40,4990
POL026911,47,8794
POL041252,38,27742
POL029070,48,4990
POL027352,48,34738
POL051890,47,8794
POL042623,40,4076
POL013143,41,8794
POL005799,48,34738
POL010652,49,8794
POL007777,48,4076
POL053722,50,13051
POL030916,36,8794
POL035619,49,73430
POL044074,61,4076
POL022450,68,8794
POL011868,39,4076
POL055321,48,6108
POL022432,36,27003
POL026427,39,13051
POL051879,41,17804
POL028022,40,5410
POL056828,45,8794
POL026253,40,34738
POL041272,50,34738
POL016062,52,27003
POL043285,37,6112
POL021609,43,8794
POL038723,41,27003
POL051182,46,27003
POL027019,42,4076
POL037355,37,27003
POL001704,40,8794
POL032125,54,5410
POL035908,36,8794
POL043869,57,8794
POL012789,50,8794
POL039711,47,13051
POL034438,60,8794
POL051719,36,7788
POL053531,50,34738
POL042896,43,5410
POL017375,50,8794
POL032190,48,8794
POL028891,41,35036
POL045105,48,27003
POL021651,39,6108
POL004308,43,8794
POL004511,44,4076
POL034943,38,73430
POL038918,39,27003
POL023726,41,34738
POL031866,48,4076
POL027803,51,73430
POL013081,40,8794
POL051104,36,34791
POL057480,45,4076
POL055712,40,27003
POL040791,62,27003
POL034547,45,8794
POL018451,42,17804
POL049334,41,8794
POL004852,50,8794
POL007596,55,8794
POL045220,35,7788
POL043519,43,34791
POL022175,37,8794
POL058504,41,290
POL000166,40,7788
POL020122,61,8794
POL049023,48,27003
POL031626,61,8794
POL022555,43,17804
POL007153,53,8794
POL054005,49,4076
POL052133,54,34738
POL025400,43,16206
POL047751,46,8794
POL006521,48,65567
POL016316,45,6108
POL039173,41,8794
POL015871,49,7788
POL049815,62,73430
POL002051,48,8794
POL048574,44,17804
POL028909,41,34738
POL053558,52,8794
POL032665,43,6108
POL055971,47,4076
POL006139,53,8794
POL010244,45,34738
POL019803,55,8794
POL049136,59,73430
POL041189,43,8794
POL017927,59,65567
POL048594,36,8794
POL045365,57,16206
POL041215,40,8794
POL024731,43,4076
POL052457,41,6112
POL002852,37,34791
POL034706,45,5410
POL018373,54,17804
POL011740,37,7788
POL001079,49,8794
POL033403,54,4076
POL012600,43,21622
POL021528,52,34738
POL025581,50,4990
POL045704,43,5410
POL000764,39,34738
POL017890,47,5410
POL029825,35,8794
POL030880,36,4076
POL042297,50,34738
POL003397,49,6108
POL056271,41,34738
POL009952,43,27003
POL008491,45,27003
POL003517,48,4990
POL017423,40,8794
POL013860,42,8794
POL017912,42,8794
POL032240,37,27003
POL029306,52,6112
POL057617,44,34791
POL011170,57,7788
POL045470,36,27003
POL027750,48,8794
POL047573,40,6112
POL045655,40,5410
POL039970,40,27003
POL054979,44,4076
POL000801,35,8794
POL034022,49,5410
POL045152,37,8794
POL005020,45,6112
POL047108,44,34791
POL007749,42,34738
POL034931,48,4990
POL002716,46,8794
POL008810,52,4076
POL058081,40,8794
POL011242,50,7788
POL040169,43,8794
POL013444,58,73430
POL019687,39,4076
POL039359,41,5410
POL053052,40,17804
POL005133,49,27003
POL036544,50,8794
POL043530,45,34738
POL001032,38,4076
POL036638,48,8794
POL041870,37,27003
POL016750,53,8794
POL010878,43,5410
POL054744,40,34738
POL047095,49,34791
POL019973,55,8794
POL003124,65,8794
POL052757,35,6112
POL043388,39,8794
POL058508,39,73430
POL009871,35,17804
POL022876,57,8794
POL040249,37,34791
POL004589,46,8794
POL045276,38,34738
POL044706,38,21622
POL058073,37,4076
POL012693,48,34738
POL021648,43,4076
POL034779,57,27003
POL046974,52,4990
POL050358,35,65567
POL013302,48,7788
POL052256,42,34738
POL053193,40,8794
POL043095,54,34791
POL007316,55,4076
POL030175,47,17804
POL002888,58,7788
POL000772,39,4076
POL011250,44,4076
POL018103,48,8794
POL023144,36,8794
POL018366,35,4076
POL037210,58,27003
POL002556,36,34738
POL019449,44,6112
POL035759,39,4076
POL016242,46,17804
POL010037,41,34738
POL055504,41,5410
POL015993,48,17804
POL021825,40,4076
POL054213,39,34738
POL016047,47,4076
POL017930,40,7788
POL025770,41,8794
POL029267,42,34738
POL044800,45,34791
POL010148,46,34738
POL023703,45,8794
POL055065,45,8794
POL011867,40,6112
POL001052,45,27003
POL052668,50,8794
POL053442,44,16733
POL022580,47,5410
POL032088,37,4990
POL004013,40,6112
POL049638,45,8794
POL042546,54,34738
POL050171,43,7788
POL058172,42,34738
POL027521,40,34738
POL021055,43,7788
POL035830,35,6112
POL045741,44,34738
POL020526,45,34738
POL039726,46,8794
POL050049,44,27003
POL057541,45,17804
POL017052,37,13051
POL053468,48,34738
POL031671,39,5410
POL015583,47,8794
POL022762,41,5410
POL018707,46,27742
POL035885,63,27742
POL028445,39,16206
POL009009,52,7788
POL053944,41,34738
POL032009,37,8794
POL055123,39,27003
POL051917,36,27003
POL020779,36,4076
POL035596,41,73430
POL040868,37,8794
POL048684,45,8794
POL012698,52,13051
POL031034,40,4076
POL052803,38,8794
POL010501,49,27003
POL041273,43,4076
POL011871,47,4990
POL015461,47,17804
POL004296,39,17804
POL034215,39,8794
POL017498,47,8794
POL043602,62,290
